id,namenl,subtitlenl,subtitle2nl,startts,locationid,Klassiek,Populair,Operacursus,Muziekcursus,Familieconcert,Pop_jazz_and_beyond,Mezzo-middag,Pop_Classics,Muziektheater,Jazz,Doelenmenu
41364,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-13 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41782,Matthäus-Passion,Rotterdams Philharmonisch Orkest,,2017-04-13 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
41363,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-14 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41781,Matthäus-Passion,Rotterdams Philharmonisch Orkest,,2017-04-14 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
41025,Yannick Hiwat solo,Vrijdag in de Flip,,2017-04-14 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
41616,Hansjörg Albrecht - Laurensorgel,Tsjaikovski & Moesorgski - Russisch Tweeluik (1),,2017-02-12 15:00:00,10134,1,0,0,0,0,0,0,0,0,0,0
40980,Stichting Pensioenfonds HAL,Reünie,,2017-04-19 10:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41362,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-19 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40986,Shanty Festival,Zondagochtendconcerten,,2017-10-29 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
41361,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-20 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41623,Made in Rotterdam,concert in kader van Flamenco Biënnale,,2017-01-20 20:30:00,10141,0,0,0,0,0,1,0,0,0,0,0
41360,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41762,DoelenKwartet,Vijfde uur - Nog een lyrisch uur,,2017-04-21 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41780,Het Stabat Mater van Dvořák,Rotterdams Philharmonisch Orkest,,2017-04-21 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41308,CaboCubaJazz - Corason Africano,Jazz International / Vrijdag in de Flip,,2017-04-21 20:30:00,10141,0,0,0,0,0,1,0,0,0,1,0
41359,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-22 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41769,Freiburger Barockorchester & Matthias Goerne,Cantates van Bach,,2017-02-21 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40974,CD lancering Holland Baroque en Eric Vloeimans,,,2017-04-22 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41629,Mor Karbasi,Eyes of the Bride,,2017-04-28 20:30:00,10141,0,0,0,0,0,1,0,0,0,0,0
41779,Het Stabat Mater van Dvořák,Rotterdams Philharmonisch Orkest,,2017-04-23 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41358,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-23 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41573,Codarts Symphony Orchestra,,,2017-04-23 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41357,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-28 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41492,Artvark Saxophone Quartet & Ntjam Rosie,Homelands,,2017-04-28 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41223,Maria Kalaniemi,Musique de Nuit,,2017-10-07 21:30:00,10138,0,0,0,0,0,1,0,0,0,0,0
41356,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-29 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41578,Sinfonia Rotterdam,Rotterdam Concerto V (wereldpremière),,2017-04-29 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41355,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-04-30 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40985,60 jaar Greetje Kauffeld,Zondagochtendconcerten,,2017-11-05 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
41354,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-02 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41723,Lets Radiokoor & Sinfonietta Riga,De klaagzang van Adam,,2017-03-01 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40948,Bevrijdingsdagconcert 14.15 uur,Rotterdams Philharmonisch Orkest,,2017-05-05 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41353,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-05 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41657,Lets Radio Kamerkoor,De Letten in de Laurens,,2017-03-07 20:30:00,10134,1,0,0,0,0,0,0,0,0,0,0
40947,Bevrijdingsdagconcert 20.15 uur,Rotterdams Philharmonisch Orkest,,2017-05-05 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41300,HENK - presentatie cd Earth Tones,Jazz International presents / Vrijdag in de Flip,,2017-05-05 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
40956,BONDSDAG 2017,BOND VAN ZANGVERENIGINGEN DER                                                          GEREFORMEERDE GEMEENTEN,,2017-05-06 09:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41352,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-06 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41278,Johannes de Heer koor zingt,met Urker mannenkoor Soli Deo Gloria,,2017-05-06 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
41704,Música Temprana,Van Monteverdi tot Misa Criolla,,2017-03-11 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40968,New Rotterdam Jazz Orchestra,NRJO LAB,,2017-05-06 20:15:00,10141,0,0,0,0,0,0,0,0,0,1,0
41350,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-11 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41778,Lalo en Tsjaikovski,Rotterdams Philharmonisch Orkest,,2017-05-11 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41349,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-12 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41777,Lalo en Tsjaikovski,Rotterdams Philharmonisch Orkest,,2017-05-12 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41643,Claire Chase - fluit,Density 2036,,2017-05-12 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41298,Kongero,Vrijdag in de Flip i.s.m. Operadagen Rotterdam,,2017-05-12 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
41348,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-13 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40955,Van Bach naar Klassiek,,,2017-05-13 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41535,Mnozil Brass,,,2017-05-13 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40964,DoelenEnsemble - La vie et mort d'Erard,Operadagen Rotterdam,,2017-05-15 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41615,Reitze Smits - Laurensorgel,Bach & Rach - Russisch Tweeluik (2),,2017-03-12 15:00:00,10134,1,0,0,0,0,0,0,0,0,0,0
41347,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-16 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41767,L’Orfeo van Monteverdi,Griekse mythe meesterlijk verklankt,,2017-05-16 20:15:00,10135,1,0,0,1,0,0,0,0,0,0,0
40970,Lunch with the Residents,Seriously? 2017,,2017-05-18 12:00:00,10141,0,0,0,0,0,0,0,0,0,0,0
40933,Showcases Jurriaanse Zaal,Seriously? 2017,,2017-05-18 20:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40950,Showcases Jurriaanse Zaal + BIRD Club Showcases,Seriously? 2017 - Dit ticket geeft u ook toegang tot de avondvoorstelling in BIRD om 22.30 uur,,2017-05-18 20:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40969,Lunch with the Residents,Seriously? 2017,,2017-05-19 12:00:00,10141,0,0,0,0,0,0,0,0,0,0,0
41346,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-19 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40934,MusMA,Seriously? 2017,,2017-05-19 19:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
41776,"De zee, de zee!",Rotterdams Philharmonisch Orkest,,2017-05-19 20:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40946,RPhO Become Ocean + MusMA + Club Showcases WORM,Seriously? 2017 - Dit ticket geeft ook toegang tot de voorstelling in de Jurriaanse Zaal om 19.30 en WORM om 22.30 uur.,,2017-05-19 21:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41116,Boer Boris (4+),Theatergroep Heer Otto,,2018-03-11 16:00:00,10141,0,0,0,0,1,0,1,0,0,0,0
41345,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-20 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41661,Piano Academie: studiemiddag rondom de fortepiano,Edwin Beunk,,2017-03-19 14:00:00,10141,1,0,0,0,0,0,0,0,0,0,0
41662,Asko|Schönberg,De passie van Liszt,,2017-03-22 20:30:00,10134,1,0,0,0,0,0,0,0,0,0,0
41722,Elias van Mendelssohn,deFilharmonie & Collegium Vocale Gent,,2017-03-25 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41614,Hayo Boerema - Laurensorgel,Passieconcert: Le chemin de la croix,,2017-04-02 15:00:00,10134,1,0,0,0,0,0,0,0,0,0,0
41768,Matthäus-Passion,Nederlandse Bachvereniging,,2017-04-06 19:30:00,10135,1,0,0,0,0,0,0,0,0,0,0
41664,Johannes-Passion van Bach,Orkest van de Achttiende Eeuw & Cappella Amsterdam,,2017-04-07 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41703,Residentie Orkest & Arthur Jussen,Pianoconcert (lh) Ravel en Stravinsky’s Vuurvogel,,2017-04-22 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41344,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41477,Codarts Dans & fluitiste Claire Chase,Codarts makers present…,,2017-05-15 20:15:00,10134,1,0,0,0,0,0,0,0,0,0,0
40927,Operacursus 2017-2018,"Pauzedrankje inbegrepen, inloopkoffie en thee betalend",,2017-10-19 19:30:00,10141,1,0,1,0,0,0,0,0,0,0,0
41775,Concert Champêtre,Rotterdams Philharmonisch Orkest,,2017-05-24 20:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
41343,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-26 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41773,Sibelius en Sjostakovitsj,Rotterdams Philharmonisch Orkest,,2017-05-26 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41289,Estrella Acosta - Mujeres de Luna,Jazz International presents/Vrijdag in de Flip,,2017-05-26 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
41342,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-05-27 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41772,Core Classics - Sjostakovitsj 10,Rotterdams Philharmonisch Orkest - Voorprogramma: 20.00u | Pauze | Concert: 21.00u,,2017-05-27 20:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41702,Amsterdam Sinfonietta,Gentilhombre Pablo Sáinz Villegas,,2017-05-20 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41774,Concert Champêtre,Rotterdams Philharmonisch Orkest,,2017-05-28 12:00:00,10167,0,0,0,0,0,0,0,0,0,0,0
41727,Lichterlaaie (8+),Koperkwintet KWIVR,,2017-01-14 19:30:00,10137,0,0,0,0,1,0,0,0,0,0,0
40916,Big Battle II,Een spetterende avond met jong bigband talent,,2017-05-28 19:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
41304,Ikarai,Vrijdag in de Flip,,2017-06-02 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
41613,Petra Veenswijk - Laurensorgel,,,2017-05-21 15:00:00,10134,1,0,0,0,0,0,0,0,0,0,0
41666,Harmoniemesse van Haydn,Orkest van de Achttiende Eeuw & The Sixteen,,2017-05-21 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41652,Slagwerk Den Haag,The Tempest - Part IV,,2017-06-03 21:00:00,10139,1,0,0,0,0,0,0,0,0,0,0
41669,Maak je eigen filmmuziek (8+),Zelf muziek maken,,2017-01-28 10:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
40949,010 SAYS IT ALL,,,2017-06-04 19:00:00,10146,0,0,0,0,0,0,0,0,0,0,0
40952,Mozaiek Ensemble,Club Doelen,,2017-10-13 20:30:00,10141,0,0,0,0,0,1,0,0,0,0,0
41758,Calefax,Pelgrimage,,2017-06-02 20:30:00,10138,1,0,0,0,0,0,0,0,0,0,0
40775,Pinokkio - matinee,Russian School of the Arts,,2017-06-23 13:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40774,Pinokkio - avondvoorstelling,Russian School of the Arts,,2017-06-23 19:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41290,The First Lady of Rotterdam,Gala Jubileumconcert Joke Bruijs,,2017-06-25 15:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41351,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-06-25 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40910,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-08-22 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41093,Zomeravond met Lahav Shani,Rotterdam Philharmonisch Orkest,,2017-08-22 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40909,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-08-24 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40773,Brasil Sinfônico – Vanessa da Mata & Daniel Jobim,Rotterdams Philharmonisch Orkest,,2017-08-24 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40908,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-08-25 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40771,Brasil Sinfônico – Vanessa da Mata & Daniel Jobim,Rotterdams Philharmonisch Orkest,,2017-08-25 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40902,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-08-30 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40922,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2017-08-30 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40897,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-08-31 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40918,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2017-08-31 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40896,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-01 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40919,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2017-09-01 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40895,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-02 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40920,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2017-09-02 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40921,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2017-09-03 13:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40894,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-03 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40892,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-08 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40984,The Rosenberg Trio,Zondagochtendconcerten,,2017-11-12 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40886,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-09 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40982,Operette Internationaal,Zondagochtendconcerten,,2017-12-10 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40758,Melles Classical Music Foundation:                              MCMF Kamerorkest,Inclusief inloop- en pauzedrankje en aangeklede borrel,,2017-09-10 14:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
41224,Begin van een onbekend Tijdperk,Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-14 16:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40885,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-14 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41196,Inleiding - Openingsconcert: Le sacre du printemps,Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-14 19:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41195,Openingsconcert: Le sacre du printemps,Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-14 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41174,De Machine en de muziek (Moscow Contemporary Music Ensemble),Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-15 16:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40884,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-15 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41169,Revolutie!,Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-15 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
41159,De Vijfde van Sjostakovitsj (Symfonieorkest KonCon&Codarts),Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-16 15:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41155,Begin van een onbekend Tijdperk,Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-16 17:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40883,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-16 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41152,Inleiding Einde van een tijdperk (Mariinsky Orkest),Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-16 19:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41151,Einde van een tijdperk  (Mariinsky Orkest),Rotterdam Philharmonic Gergiev Festival 2017,,2017-09-16 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41673,Stok uit Hoed (6+),Slagwerk Den Haag,,2017-03-05 14:00:00,10137,0,0,0,0,1,0,0,0,0,0,0
41683,Uit Logeren (2+),Theater Fluup,,2017-03-05 14:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
41682,Uit Logeren (2+),Theater Fluup,,2017-03-05 16:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
41596,De dankbare boom,Familieconcert (6+),,2017-03-12 14:00:00,10150,0,0,0,0,1,0,0,0,0,0,0
41656,Laurens Collegium Rotterdam,The Tempest - Part III,,2017-06-03 15:00:00,10134,1,0,0,0,0,0,0,0,0,0,0
40878,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-23 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41258,Licks & Brains met Eric Vloeimans,Opening jazz-seizoen,,2017-09-23 20:15:00,10137,0,0,0,0,0,0,0,0,0,1,0
41612,Laurens Cantorij o.l.v. Wiecher Mandemaker,Hayo Boerema – orgel,,2017-06-11 15:00:00,10134,1,0,0,0,0,0,0,0,0,0,0
41262,Dagkaart DoelenKwartet,Het groot jubileumconcert,,2017-09-24 14:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40997,Red Sofa Tafelmuziek - behorende bij jubileumconcert van het Doelenkwartet,Hebt u dieetwensen? Neemt u dan contact op met de Stadsbrasserie.,,2017-09-24 18:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
40988,Feestelijke seizoensopening,Rotterdams Philharmonisch Orkest,,2017-09-28 17:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40875,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-28 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40425,Operacursus 2018-2019,"Pauzedrankje inbegrepen, inloopkoffie en thee betalend",,2018-10-17 19:30:00,10141,1,0,1,0,0,0,0,0,0,0,0
41162,"Harden, Strootman, Hijmans",Dead Plants & Living Objects,,2017-09-28 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41092,Yannick en Janine,Rotterdams Philharmonisch Orkest,,2017-09-28 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40987,Feestelijke seizoensopening,Rotterdams Philharmonisch Orkest,,2017-09-29 17:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40874,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-09-29 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41090,Yannick en Janine,Rotterdams Philharmonisch Orkest,,2017-09-29 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41147,Yilian Cañizares Quintet,,,2017-09-29 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
40748,MSc Graduation Ceremony 2017,Doors open: 13.30 hours,,2017-09-30 14:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40749,MSc Graduation Ceremony 2017,Doors open: 13.30 hours,,2017-09-30 14:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40750,MSc Graduation Ceremony 2017,Doors open: 13.30 hours,,2017-09-30 14:00:00,10146,0,0,0,0,0,0,0,0,0,0,0
41003,Benefietconcert voor Amnesty,Rotterdams Philharmonisch Orkest,,2017-10-01 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41135,Maarja Nuut,,,2017-10-27 20:30:00,10141,0,0,0,0,0,1,0,0,0,0,0
40906,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-01 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41288,Sinfonia Rotterdam,Tsjaikovski's vioolconcert,,2017-09-23 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40912,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-03 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41213,The Bach Choir London,Van Byrd tot Howells,,2017-10-03 20:30:00,10134,1,0,0,0,0,0,0,0,0,0,0
40907,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-05 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40740,The Dublin Legends,voorheen The Dubliners,,2017-10-05 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40905,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-06 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41085,Jaap van Zweden dirigeert Bruckner,Rotterdams Philharmonisch Orkest,,2017-10-06 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41146,Instant Composers Pool,‘Han Bennink 75 jaar’,,2017-10-06 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
41680,"Nest (1,5+)",Theater De Spiegel - Kindermuziekweek 2017,,2017-04-02 11:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
40903,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-07 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40963,Mendelssohn en Brahms – Jubileumconcert Ars Musica 2007-2017,Hoofdsponsor: Lansigt Accountants en Belastingadviseurs,,2017-10-07 20:00:00,10135,1,0,0,0,0,0,0,0,0,0,0
41208,Capella de la Torre & RIAS Kammerchor,De beeldenstorm geluwd,,2017-10-13 20:30:00,10134,1,0,0,0,0,0,0,0,0,0,0
41128,Nik Bärtsch’s Mobile,Continuum,,2017-10-07 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41143,Blick Bassy,,,2017-11-03 20:30:00,10141,0,0,0,0,0,1,0,0,0,0,0
41084,Jaap van Zweden dirigeert Bruckner,Rotterdams Philharmonisch Orkest,,2017-10-08 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40904,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-08 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40901,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-10 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41287,Bochumer Symphoniker & Storioni Trio,Beethovens Tripelkonzert & Eroica,,2017-10-14 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40900,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-11 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40423,Operacursus 2018-2019,"Pauzedrankje inbegrepen, inloopkoffie en thee betalend",,2019-03-21 19:30:00,10141,1,0,1,0,0,0,0,0,0,0,0
41197,Orkest van de Achttiende Eeuw,Mozarts La clemenza di Tito,,2017-10-11 20:15:00,10135,1,0,1,0,0,0,0,0,0,0,0
41283,Orchestre Metropolitain de Montréal,o.l.v. Yannick Nézet-Séguin,,2017-11-30 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40899,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-10-12 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40940,De Oase Bar geeft een feestje! - 2017,Rotterdamse sing-a-long in De Doelen,,2017-10-12 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41153,Residentie Orkest & Ralph van Raat,Wereldpremière Pianoconcert Ton de Leeuw,,2017-10-12 20:30:00,10134,0,0,0,0,0,0,0,0,0,0,0
